Post_ID,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Interactions,Engagement_Rate,Like_Rate,Share_Rate,Comment_Rate,Year,Post_Month,Post_Quarter,Day_Of_Week,Is_Fitness,Reach_Tier,Format_Group
Post_1392,2022-03-01,Twitter,#Gaming,Post,Japan,4581334,82540,38617,2955,High,124112,0.027090799317404057,0.01801658643530465,0.008429204244877147,0.0006450086372222589,2022,2022-03,2022Q1,Tuesday,0,T4 Mega reach,Image post
Post_1393,2022-12-30,TikTok,#Challenge,Shorts,India,1122575,36002,75771,49277,Medium,161050,0.14346480190633143,0.03207090840255662,0.06749749459946996,0.043896398904304836,2022,2022-12,2022Q4,Friday,0,T1 Emerging reach,Short video
Post_1394,2023-06-23,TikTok,#Gaming,Video,UK,3589440,232704,14507,29927,High,277138,0.0772092582686993,0.0648301684942498,0.004041577516269947,0.008337512258179549,2023,2023-06,2023Q2,Friday,0,T3 Established reach,Long-form video
Post_1395,2022-05-07,Twitter,#Viral,Post,Canada,3436501,353078,6086,47414,Medium,406578,0.11831161987149139,0.10274345911728237,0.0017709874084133833,0.013797173345795622,2022,2022-05,2022Q2,Saturday,0,T3 Established reach,Image post
Post_1396,2023-02-16,YouTube,#Education,Live Stream,Australia,4946463,445158,72002,36183,Low,553343,0.1118663982728669,0.08999521476254851,0.014556259695058874,0.007314923815259509,2023,2023-02,2023Q1,Thursday,0,T4 Mega reach,Live stream
Post_1397,2022-06-20,Twitter,#Challenge,Reel,USA,1687923,409229,27714,13106,Medium,450049,0.26662886873394104,0.2424453011185937,0.0164189954162601,0.0077645721990872805,2022,2022-06,2022Q2,Monday,0,T2 Growth reach,Short video
Post_1398,2023-01-09,TikTok,#Dance,Live Stream,Brazil,924656,154970,2083,31448,High,188501,0.20386067899845997,0.16759746327282796,0.0022527296637884792,0.03401048606184354,2023,2023-01,2023Q1,Monday,0,T1 Emerging reach,Live stream
Post_1399,2023-11-10,YouTube,#Gaming,Shorts,USA,3630952,413617,89862,4384,Medium,507863,0.13987048024870613,0.11391420211558842,0.02474888128512853,0.0012073968479891775,2023,2023-11,2023Q4,Friday,0,T3 Established reach,Short video
Post_1401,2022-03-11,Twitter,#Tech,Video,Germany,3270361,115776,61334,8923,Low,186033,0.0568845457733871,0.03540159633752971,0.018754504472136255,0.0027284449637211307,2022,2022-03,2022Q1,Friday,0,T3 Established reach,Long-form video
Post_1402,2022-01-16,TikTok,#Fitness,Video,UK,534126,87051,54840,1455,Medium,143346,0.26837487783781355,0.16297839835544423,0.10267240314083194,0.00272407634153739,2022,2022-01,2022Q1,Sunday,1,T1 Emerging reach,Long-form video
Post_1403,2023-06-05,TikTok,#Comedy,Video,Germany,4126231,268495,57440,8547,Medium,334482,0.08106235448281979,0.0650702784211548,0.013920694212224182,0.002071381849440809,2023,2023-06,2023Q2,Monday,0,T4 Mega reach,Long-form video
Post_1404,2023-07-29,YouTube,#Tech,Tweet,India,4883178,104079,97157,25266,Medium,226502,0.04638413754321469,0.021313783769504203,0.019896264277075297,0.005174089496635183,2023,2023-07,2023Q3,Saturday,0,T4 Mega reach,Text post
Post_1405,2022-09-20,Instagram,#Music,Post,UK,1749951,204875,35997,12109,Low,252981,0.14456461923791009,0.11707470666321514,0.020570290253841394,0.006919622320853555,2022,2022-09,2022Q3,Tuesday,0,T2 Growth reach,Image post
Post_1407,2022-11-12,TikTok,#Dance,Live Stream,Japan,1166376,489633,74135,5827,Low,569595,0.48834595362044486,0.4197900162554785,0.06356012126449789,0.004995816100468459,2022,2022-11,2022Q4,Saturday,0,T1 Emerging reach,Live stream
Post_1408,2022-02-13,Instagram,#Gaming,Post,UK,4096709,436110,99307,43672,Medium,579089,0.14135468250246722,0.10645374128355224,0.02424067708982991,0.010660264129085079,2022,2022-02,2022Q1,Sunday,0,T4 Mega reach,Image post
Post_1409,2022-09-04,TikTok,#Gaming,Reel,Brazil,4482940,45442,17114,47200,High,109756,0.024483040147760177,0.010136651393951292,0.0038175839962167686,0.010528804757592115,2022,2022-09,2022Q3,Sunday,0,T4 Mega reach,Short video
Post_1410,2023-03-28,Instagram,#Fashion,Tweet,UK,183630,124969,28636,6719,Low,160324,0.8730817404563525,0.6805478407667592,0.15594401786200512,0.036589881827588086,2023,2023-03,2023Q1,Tuesday,0,T1 Emerging reach,Text post
Post_1411,2023-12-01,Instagram,#Fitness,Shorts,Canada,1270114,443977,12624,5006,Medium,461607,0.363437455220555,0.34955681143582384,0.009939265294296418,0.003941378490434717,2023,2023-12,2023Q4,Friday,1,T1 Emerging reach,Short video
Post_1412,2023-05-25,YouTube,#Viral,Post,Australia,3869946,95722,26834,29707,Low,152263,0.03934499344435297,0.024734712060581723,0.006933946881946157,0.00767633450182509,2023,2023-05,2023Q2,Thursday,0,T4 Mega reach,Image post
Post_1413,2023-05-13,YouTube,#Gaming,Live Stream,India,4596667,27747,18462,49929,Medium,96138,0.020914719295524343,0.006036330236669309,0.004016388396200986,0.01086200066265405,2023,2023-05,2023Q2,Saturday,0,T4 Mega reach,Live stream
Post_1414,2023-09-19,Instagram,#Dance,Tweet,USA,1253544,142240,4875,24089,Medium,171204,0.13657597978212171,0.11347028903652365,0.003888973980969156,0.019216716764628924,2023,2023-09,2023Q3,Tuesday,0,T1 Emerging reach,Text post
Post_1415,2022-12-22,Instagram,#Music,Video,Japan,1581916,469936,5231,20186,Low,495353,0.31313483143226317,0.2970676066238662,0.0033067495366378495,0.012760475271759057,2022,2022-12,2022Q4,Thursday,0,T2 Growth reach,Long-form video
Post_1416,2023-05-08,YouTube,#Challenge,Tweet,USA,2572752,354527,52194,10554,Low,417275,0.1621901372538045,0.13780068968948425,0.020287225507938583,0.004102222056381649,2023,2023-05,2023Q2,Monday,0,T2 Growth reach,Text post
Post_1417,2023-12-15,Instagram,#Fitness,Live Stream,USA,1760362,304604,96372,32740,High,433716,0.24637886980064327,0.17303486441993182,0.054745558015908094,0.018598447364803376,2023,2023-12,2023Q4,Friday,1,T2 Growth reach,Live stream
Post_1418,2023-06-20,Instagram,#Education,Video,Australia,2065185,429022,80506,34002,Medium,543530,0.2631870752499171,0.2077402266625024,0.0389824640407518,0.01646438454666289,2023,2023-06,2023Q2,Tuesday,0,T2 Growth reach,Long-form video
Post_1419,2022-06-27,Twitter,#Dance,Shorts,Brazil,2321786,187199,28150,34043,High,249392,0.10741386157036006,0.0806271551297148,0.012124287078998668,0.014662419361646594,2022,2022-06,2022Q2,Monday,0,T2 Growth reach,Short video
Post_1420,2022-10-04,Instagram,#Viral,Post,India,1834220,276597,79599,22457,Low,378653,0.20643815899946572,0.15079815943561842,0.0433966481665231,0.012243351397324203,2022,2022-10,2022Q4,Tuesday,0,T2 Growth reach,Image post
Post_1421,2022-05-28,YouTube,#Fitness,Video,India,3627837,118275,97590,15628,Medium,231493,0.06381019874928229,0.032602071151487784,0.026900326558221884,0.004307801039572616,2022,2022-05,2022Q2,Saturday,1,T3 Established reach,Long-form video
Post_1422,2022-09-01,Twitter,#Dance,Post,Brazil,1869418,422698,91378,14943,High,529019,0.2829859346598781,0.22611208408178374,0.04888045370270319,0.007993396875391164,2022,2022-09,2022Q3,Thursday,0,T2 Growth reach,Image post
Post_1423,2023-07-30,YouTube,#Dance,Post,USA,3319990,492053,70509,850,Medium,563412,0.16970292079193008,0.14820918135295588,0.021237714571429433,0.00025602486754478177,2023,2023-07,2023Q3,Sunday,0,T3 Established reach,Image post
Post_1424,2022-10-10,Instagram,#Music,Tweet,Germany,1401937,135014,42756,42886,High,220656,0.1573936631959924,0.09630532613091744,0.03049780410959979,0.030590532955475175,2022,2022-10,2022Q4,Monday,0,T1 Emerging reach,Text post
Post_1425,2022-01-18,Twitter,#Tech,Shorts,Brazil,3069341,152047,18783,29122,High,199952,0.06514492850419683,0.049537343683872206,0.006119554653588506,0.009488030166736118,2022,2022-01,2022Q1,Tuesday,0,T3 Established reach,Short video
Post_1426,2022-08-27,YouTube,#Education,Reel,UK,4571329,49155,98931,27535,Low,175621,0.03841793054054959,0.010752890461395362,0.021641627631701854,0.006023412447452371,2022,2022-08,2022Q3,Saturday,0,T4 Mega reach,Short video
Post_1427,2022-02-07,Twitter,#Viral,Live Stream,UK,3533891,362421,44888,6152,Low,413461,0.1169987982085469,0.10255579473164282,0.012702146161270961,0.0017408573156331081,2022,2022-02,2022Q1,Monday,0,T3 Established reach,Live stream
Post_1428,2023-08-09,TikTok,#Education,Reel,Brazil,2967157,412876,73893,17235,Low,504004,0.16986091399949513,0.13914868677323108,0.02490363671352746,0.005808590512736603,2023,2023-08,2023Q3,Wednesday,0,T3 Established reach,Short video
Post_1429,2023-06-02,Twitter,#Fashion,Post,Germany,2307580,242509,24840,36605,Medium,303954,0.13171981036410438,0.10509234782759427,0.010764523873495177,0.015862938663014935,2023,2023-06,2023Q2,Friday,0,T2 Growth reach,Image post
Post_1430,2023-08-24,Instagram,#Viral,Live Stream,UK,538315,258979,34138,31038,Medium,324155,0.602166018037766,0.48109192573121684,0.06341640117774909,0.05765769112880005,2023,2023-08,2023Q3,Thursday,0,T1 Emerging reach,Live stream
Post_1431,2022-04-26,YouTube,#Tech,Reel,Japan,2864531,281538,66575,25027,High,373140,0.13026216158945392,0.09828415192574282,0.02324115186744357,0.008736857796267521,2022,2022-04,2022Q2,Tuesday,0,T3 Established reach,Short video
Post_1432,2023-09-25,YouTube,#Gaming,Tweet,Brazil,4812846,282674,48887,13168,Medium,344729,0.07162685030852847,0.05873323185491495,0.010157607369942857,0.00273601108367066,2023,2023-09,2023Q3,Monday,0,T4 Mega reach,Text post
Post_1433,2022-02-04,Twitter,#Comedy,Post,UK,4988430,387248,73957,36470,Medium,497675,0.09976585819586523,0.07762923404758612,0.014825706685269713,0.0073109174630094035,2022,2022-02,2022Q1,Friday,0,T4 Mega reach,Image post
Post_1435,2023-11-23,TikTok,#Music,Live Stream,India,494177,74495,51341,20363,Medium,146199,0.2958433921449197,0.1507455830603205,0.10389192536277488,0.04120588372182437,2023,2023-11,2023Q4,Thursday,0,T1 Emerging reach,Live stream
Post_1436,2022-11-24,TikTok,#Gaming,Reel,Australia,2263835,253167,92950,2373,High,348490,0.15393789741743547,0.11183103008832357,0.04105864605856876,0.001048221270543127,2022,2022-11,2022Q4,Thursday,0,T2 Growth reach,Short video
Post_1437,2022-12-19,Instagram,#Music,Live Stream,Japan,2243545,436598,7615,11674,Medium,455887,0.2031994009480532,0.19460184663111282,0.003394181975400538,0.00520337234153984,2022,2022-12,2022Q4,Monday,0,T2 Growth reach,Live stream
Post_1438,2022-06-29,Instagram,#Education,Reel,Canada,1786017,418903,61845,42763,Medium,523511,0.29311647089585374,0.23454591977567962,0.03462732997502264,0.023943221145151475,2022,2022-06,2022Q2,Wednesday,0,T2 Growth reach,Short video
Post_1439,2023-11-24,TikTok,#Challenge,Video,Australia,2793453,52138,49038,10863,Medium,112039,0.04010770898955522,0.01866435554849142,0.017554617886894823,0.00388873555416898,2023,2023-11,2023Q4,Friday,0,T3 Established reach,Long-form video
Post_1440,2022-12-15,Twitter,#Viral,Tweet,USA,4561911,61464,87896,29370,Low,178730,0.03917875644658565,0.013473300991623905,0.019267364049846653,0.006438091405115093,2022,2022-12,2022Q4,Thursday,0,T4 Mega reach,Text post
Post_1441,2023-11-06,YouTube,#Gaming,Post,Brazil,4608473,304395,4335,6543,High,315273,0.06841159750746072,0.06605116271702145,0.0009406586520090277,0.001419776138430235,2023,2023-11,2023Q4,Monday,0,T4 Mega reach,Image post
Post_1442,2022-10-01,TikTok,#Fitness,Tweet,Canada,2090020,106952,66241,31466,Low,204659,0.09792202945426359,0.05117271605056411,0.03169395508176955,0.015055358321929934,2022,2022-10,2022Q4,Saturday,1,T2 Growth reach,Text post
Post_1443,2022-12-26,TikTok,#Challenge,Post,Japan,2954922,83459,90758,11510,Medium,185727,0.06285343572520696,0.028244061941398113,0.030714177903849914,0.0038951958799589297,2022,2022-12,2022Q4,Monday,0,T3 Established reach,Image post
Post_1444,2022-11-23,TikTok,#Comedy,Reel,Germany,2972779,83040,51880,28713,High,163633,0.05504378226568474,0.027933458894858987,0.017451684097606987,0.009658639273218762,2022,2022-11,2022Q4,Wednesday,0,T3 Established reach,Short video
Post_1445,2023-09-11,YouTube,#Challenge,Tweet,USA,1149619,297330,86236,24425,Low,407991,0.3548923599905708,0.25863351249413935,0.07501267811335756,0.02124616938307387,2023,2023-09,2023Q3,Monday,0,T1 Emerging reach,Text post
Post_1446,2022-12-02,TikTok,#Fitness,Live Stream,India,3654157,446765,960,10338,Low,458063,0.12535394620428186,0.12226212502637407,0.0002627144920155319,0.0028291066858922593,2022,2022-12,2022Q4,Friday,1,T3 Established reach,Live stream
Post_1448,2023-05-21,Twitter,#Challenge,Video,Brazil,4822497,93252,89723,22110,Low,205085,0.04252672422605965,0.019336870505051635,0.018605091926443915,0.004584761794564103,2023,2023-05,2023Q2,Sunday,0,T4 Mega reach,Long-form video
Post_1449,2022-10-19,Instagram,#Comedy,Post,Japan,4059730,479772,15896,35015,Medium,530683,0.13071879164377925,0.11817830249794938,0.003915531328438098,0.008624957817391797,2022,2022-10,2022Q4,Wednesday,0,T4 Mega reach,Image post
Post_1450,2022-10-07,YouTube,#Education,Post,Japan,1704415,111106,36968,11611,High,159685,0.09368903700096515,0.0651871756585104,0.02168955330714644,0.006812308035308302,2022,2022-10,2022Q4,Friday,0,T2 Growth reach,Image post
Post_1451,2022-08-12,TikTok,#Gaming,Shorts,UK,1245862,162049,83886,27223,Low,273158,0.21925221252434057,0.13006978300967523,0.06733169484260697,0.02185073467205838,2022,2022-08,2022Q3,Friday,0,T1 Emerging reach,Short video
Post_1454,2023-05-18,YouTube,#Tech,Post,Germany,2550618,270046,39624,31764,High,341434,0.13386324412358103,0.10587473310389874,0.015535058562277848,0.012453452457404441,2023,2023-05,2023Q2,Thursday,0,T2 Growth reach,Image post
Post_1455,2022-02-01,Instagram,#Challenge,Video,Germany,3262707,322516,95255,21585,High,439356,0.13465996180472228,0.09884920711544126,0.029195082488252852,0.006615672201028165,2022,2022-02,2022Q1,Tuesday,0,T3 Established reach,Long-form video
Post_1456,2022-02-23,Instagram,#Music,Post,Canada,3707557,238257,87810,32469,Medium,358536,0.09670411001098567,0.06426253190443194,0.023684059341501695,0.008757518765052028,2022,2022-02,2022Q1,Wednesday,0,T3 Established reach,Image post
Post_1457,2023-09-28,YouTube,#Fitness,Post,Canada,3789717,314746,69878,17368,Medium,401992,0.10607441136105941,0.08305263955065774,0.018438843850345554,0.00458292796005612,2023,2023-09,2023Q3,Thursday,1,T3 Established reach,Image post
Post_1458,2023-03-30,YouTube,#Fitness,Video,USA,1980686,27994,52403,25446,Medium,105843,0.053437546385444235,0.014133487084777699,0.026456995202672206,0.012847064097994331,2023,2023-03,2023Q1,Thursday,1,T2 Growth reach,Long-form video
Post_1459,2023-05-19,TikTok,#Fashion,Live Stream,UK,2133430,479806,15065,12873,High,507744,0.2379942158870926,0.22489887176987292,0.007061398780367764,0.006033945336851924,2023,2023-05,2023Q2,Friday,0,T2 Growth reach,Live stream
Post_1460,2023-01-18,TikTok,#Gaming,Video,Japan,3067711,211685,55025,91,High,266801,0.08697070877928201,0.0690042184547371,0.017936826513318887,2.9663811226024876e-05,2023,2023-01,2023Q1,Wednesday,0,T3 Established reach,Long-form video
Post_1461,2023-06-11,TikTok,#Tech,Live Stream,India,2412395,496981,33360,46462,High,576803,0.23909973283811317,0.20601145334822862,0.01382858114031906,0.019259698349565472,2023,2023-06,2023Q2,Sunday,0,T2 Growth reach,Live stream
Post_1462,2022-05-25,Instagram,#Dance,Video,UK,712815,321009,10779,9754,Low,341542,0.47914536029685123,0.45033984975063657,0.01512173565371099,0.013683774892503666,2022,2022-05,2022Q2,Wednesday,0,T1 Emerging reach,Long-form video
Post_1463,2022-08-29,Twitter,#Education,Tweet,UK,1582056,494486,84288,37093,Medium,615867,0.3892826802591059,0.3125591003099764,0.053277507243738524,0.02344607270539096,2022,2022-08,2022Q3,Monday,0,T2 Growth reach,Text post
Post_1465,2022-10-16,YouTube,#Fitness,Shorts,India,4995243,198754,50261,36892,Medium,285907,0.05723585419167796,0.03978865492629688,0.010061772770613962,0.007385426494767122,2022,2022-10,2022Q4,Sunday,1,T4 Mega reach,Short video
Post_1466,2022-01-18,TikTok,#Fashion,Shorts,Japan,3678890,73518,35146,5294,Medium,113958,0.030976191188102933,0.019983745097026547,0.009553425082022024,0.0014390210090543616,2022,2022-01,2022Q1,Tuesday,0,T3 Established reach,Short video
Post_1467,2022-05-17,Instagram,#Fitness,Shorts,Canada,2249841,97823,18276,5221,High,121320,0.053923810615950196,0.04347996147283297,0.008123240709010103,0.0023206084341071214,2022,2022-05,2022Q2,Tuesday,1,T2 Growth reach,Short video
Post_1468,2023-02-27,Instagram,#Dance,Shorts,Australia,1684281,409446,92094,7598,High,509138,0.30228803863488335,0.24309839035172873,0.05467852454548855,0.004511123737666102,2023,2023-02,2023Q1,Monday,0,T2 Growth reach,Short video
Post_1469,2022-04-28,TikTok,#Music,Reel,UK,1873057,21326,82659,29430,High,133415,0.0712284783645132,0.011385665252045186,0.04413053099825579,0.01571228211421222,2022,2022-04,2022Q2,Thursday,0,T2 Growth reach,Short video
Post_1470,2023-12-23,YouTube,#Gaming,Post,Australia,4400045,264695,92687,40287,Low,397669,0.09037839385733555,0.06015733929993898,0.021065011835106232,0.00915604272229034,2023,2023-12,2023Q4,Saturday,0,T4 Mega reach,Image post
Post_1471,2023-05-02,Twitter,#Tech,Video,Germany,4295904,96005,37813,34742,High,168560,0.03923737588177017,0.02234803198581719,0.008802105447421544,0.008087238448531438,2023,2023-05,2023Q2,Tuesday,0,T4 Mega reach,Long-form video
Post_1472,2022-05-13,TikTok,#Education,Live Stream,India,1325071,32968,51401,6451,High,90820,0.06853972353179566,0.024880176232066054,0.03879112892818574,0.0048684183715438645,2022,2022-05,2022Q2,Friday,0,T1 Emerging reach,Live stream
Post_1473,2022-03-20,YouTube,#Challenge,Tweet,Brazil,655188,203395,52047,33016,High,288458,0.44026752626726984,0.31043761485253085,0.07943826810014835,0.050391643314590624,2022,2022-03,2022Q1,Sunday,0,T1 Emerging reach,Text post
Post_1474,2023-05-21,Twitter,#Education,Reel,India,3918763,377071,94228,18967,Low,490266,0.12510733616705066,0.09622194554761286,0.024045342879883268,0.004840047739554548,2023,2023-05,2023Q2,Sunday,0,T4 Mega reach,Short video
Post_1475,2023-10-22,Instagram,#Challenge,Post,Germany,990310,94516,53191,6975,Medium,154682,0.1561955347315487,0.09544082156092537,0.05371146408700306,0.0070432490836202805,2023,2023-10,2023Q4,Sunday,0,T1 Emerging reach,Image post
Post_1476,2023-04-28,Twitter,#Challenge,Live Stream,India,239932,144696,32439,22126,Low,199261,0.8304894720170715,0.6030708700798559,0.135200806895287,0.09221779504192855,2023,2023-04,2023Q2,Friday,0,T1 Emerging reach,Live stream
Post_1477,2022-03-04,TikTok,#Viral,Reel,India,1093638,160508,65534,14746,High,240788,0.22017157414062058,0.1467652001850704,0.059922936108657524,0.013483437846892665,2022,2022-03,2022Q1,Friday,0,T1 Emerging reach,Short video
Post_1478,2022-12-21,Instagram,#Viral,Shorts,India,4459322,130429,41640,43576,High,215645,0.048358248182122754,0.02924861671796744,0.009337742374289186,0.009771889089866127,2022,2022-12,2022Q4,Wednesday,0,T4 Mega reach,Short video
Post_1479,2022-11-10,Instagram,#Comedy,Post,Brazil,4856239,463589,77615,15106,Medium,556310,0.11455572923820265,0.09546255857670927,0.0159825329848881,0.0031106376766052908,2022,2022-11,2022Q4,Thursday,0,T4 Mega reach,Image post
Post_1481,2022-04-01,TikTok,#Fitness,Tweet,Brazil,3716784,8333,58793,1796,Low,68922,0.018543450466855217,0.0022419920016874804,0.01581824502042626,0.00048321344474147544,2022,2022-04,2022Q2,Friday,1,T3 Established reach,Text post
